adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/144EasyUFWvzA26CWxcUlHXuMDr.jpg,"[18, 9648, 80, 10770]",452522,en,Twin Peaks,"An idiosyncratic FBI agent investigates the murder of a young woman in the even more idiosyncratic town of Twin Peaks. (This standalone version of the series pilot was produced for the European VHS market and has an alternate, closed ending.)",9.723,/kl8Enk7wotm7i2aun7m3vWmO2hT.jpg,1990-04-08,Twin Peaks,False,8.3,444
False,/s3TBrRGB1iav7gFOCNx3H31MoES.jpg,"[28, 878, 12]",27205,en,Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",45.596,/9gk7adHYeDvHkCSEqAvQNLV5Uge.jpg,2010-07-15,Inception,False,8.3,28506
False,/2xliq3zIrQPIWG66Fc0bgVoBUWc.jpg,"[80, 18, 9648, 53]",12493,ja,天国と地獄,An executive of a shoe company becomes a victim of extortion when his chauffeur's son is kidnapped and held for ransom.,11.24,/tgNjemQPG96uIezpiUiXFcer5ga.jpg,1963-03-01,High and Low,False,8.3,409
False,/qFWnaG1fVIloWZho6I0td43MpRD.jpg,"[35, 18]",3082,en,Modern Times,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,14.277,/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg,1936-02-11,Modern Times,False,8.3,2511
False,/7tNTPZMb13W0AhkcuoL6myRrNRr.jpg,"[12, 14, 28]",121,en,The Lord of the Rings: The Two Towers,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",62.29,/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,2002-12-18,The Lord of the Rings: The Two Towers,False,8.3,16121
False,/i5H7zusQGsysGQ8i6P361Vnr0n2.jpg,"[80, 9648, 53]",807,en,Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",34.262,/69Sns8WoET6CfaYlIkHbla4l7nC.jpg,1995-09-22,Se7en,False,8.3,14732
False,/xJHokMbljvjADYdit5fK5VQsXEG.jpg,"[12, 18, 878]",157336,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,97.504,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,2014-11-05,Interstellar,False,8.3,25162
False,/rHIhlC0KVAWbuKr9Xwhl2L2tuoe.jpg,"[18, 9648, 53]",432517,en,Sherlock: The Final Problem,Long buried secrets finally come to light as someone has been playing a very long game indeed. Sherlock and John face their greatest ever challenge. Is the game finally over?,6.996,/dbsS4oBDwLTVTuIiqwTls9wD1I1.jpg,2017-01-15,Sherlock: The Final Problem,False,8.3,884
False,/pI9B4wppGflpsOD2T6rxgC5Clmz.jpg,"[80, 18, 53, 27]",274,en,The Silence of the Lambs,"Clarice Starling is a top student at the FBI's training academy. Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism. Crawford believes that Lecter may have insight into a case and that Starling, as an attractive young woman, may be just the bait to draw him out.",10.653,/rplLJ2hPcOQmkFhTqUte0MkEaO2.jpg,1991-02-01,The Silence of the Lambs,False,8.3,11544
False,/oPcxdm2rNv5xg2sZlzjwKtAiPXl.jpg,"[80, 18, 28]",101,en,Léon: The Professional,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",36.693,/jtNOfwZu3zea5grnqpq4nyqXoID.jpg,1994-09-14,Léon: The Professional,False,8.3,10578
False,/YLyORLsYIjC0d1TFBSpJKk7piP.jpg,"[16, 18, 10749, 10751]",504253,ja,君の膵臓をたべたい,"Spring time in April and the last of the cherry blossoms are still in bloom. The usually aloof bookworm with no interest in others comes across a book in a hospital waiting room. Handwritten on the cover are the words: ""Living with Dying."" He soon discovers that it is a diary kept by his very popular and genuinely cheerful classmate, Sakura Yamauchi, who reveals to him that she is secretly suffering from a pancreatic illness and only has a limited time left. It is at this moment that she gains just one more person to share her secret. Trying to maintain a normal life as much as possible, Sakura is determined to live her life to the fullest until the very last day. As her free spirit and unpredictable actions throw him for a loop, his heart begins to gradually change.",85.523,/vHdVU0HyyB6k6kuYt8qjwTz9one.jpg,2018-09-01,I Want to Eat Your Pancreas,False,8.3,573
False,/yYvBNN96Ym3wtPxGCFl7F888WwB.jpg,[18],207,en,Dead Poets Society,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",21.643,/ai40gM7SUaGA6fthvsd87o8IQq4.jpg,1989-06-02,Dead Poets Society,False,8.3,7900
False,/h31SOVlekuHXsMWVGxI8nPPfY82.jpg,[37],335,it,C'era una volta il West,A widow whose land and life are in danger as the railroad is getting closer and closer to taking them over. A mysterious harmonica player joins forces with a desperado to protect the woman and her land.,14.389,/3RymloPYcEPx30T1vTrz2cXaVnh.jpg,1968-12-21,Once Upon a Time in the West,False,8.3,2897
False,/jxCg8DJasmZHE5BjDncpkpyNtTu.jpg,"[878, 12]",313106,en,Doctor Who: The Day of the Doctor,"In 2013, something terrible is awakening in London's National Gallery; in 1562, a murderous plot is afoot in Elizabethan England; and somewhere in space an ancient battle reaches its devastating conclusion. All of reality is at stake as the Doctor's own dangerous past comes back to haunt him.",14.285,/qkhP3bhxQQjs1bGEWNts64DOUkK.jpg,2013-11-23,Doctor Who: The Day of the Doctor,False,8.3,592
False,/oTWT3IBGc95jmH3aH5QDXeAe9mR.jpg,[35],620683,pt,Minha Mãe é Uma Peça 3: O Filme,Dona Hermínia will have to rediscover and reinvent herself because her children are forming new families. This supermom will have to deal with a new life scenario: Marcelina is pregnant and Juliano is getting married.,6.042,/zw77BFPGJ73Lig8GwRzYj1XHq53.jpg,2019-12-26,My Mom is a Character 3,False,8.3,348
False,/4YbHir4Ka4kG7WOdh0anXv1iT8s.jpg,"[18, 35, 10751]",637920,tr,7. Koğuştaki Mucize,"Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.",52.895,/bOth4QmNyEkalwahfPCfiXjNh1r.jpg,2019-10-10,Miracle in Cell No. 7,False,8.3,3488
False,/5AijK8OxcTzuT8z6aEcc3kO96eG.jpg,"[80, 18]",470044,en,The Hate U Give,"Raised in a poverty-stricken slum, a 16-year-old girl named Starr now attends a suburban prep school. After she witnesses a police officer shoot her unarmed best friend, she's torn between her two very different worlds as she tries to speak her truth.",17.07,/2icwBom0t5nmOuZI9FVXF3gkMK0.jpg,2018-10-19,The Hate U Give,False,8.3,1472
False,/4UQ8Z2aLAlU24qgC9Fc1N6CX53y.jpg,[18],265177,fr,Mommy,"A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.",12.227,/cIX50NQG37o4Dh0MWAkOVSTqwu5.jpg,2014-05-22,Mommy,False,8.3,2007
False,/jLq0ol1f0ZKXni9R9GsPBcyPrNN.jpg,[18],18148,ja,東京物語,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",7.659,/g2YbTYKpY7N2yDSk7BfXZ18I5QV.jpg,1953-11-03,Tokyo Story,False,8.3,603
False,/6rmb35g7XoMCMQtnbH0rUecFZlV.jpg,"[18, 10402, 10749]",10376,it,La leggenda del pianista sull'oceano,"The story of a virtuoso piano player who lives his entire life aboard an ocean liner. Born and raised on the ship, 1900 (Tim Roth) learned about the outside world through interactions with passengers, never setting foot on land, even for the love of his life. Years later, the ship may be destroyed, and a former band member fears that 1900 may still be aboard, willing to go down with the ship.",9.247,/iOcbJ5pxokOPDRgieVDbsFMrCc6.jpg,1998-10-28,The Legend of 1900,False,8.3,1568
False,/eUKJrORgXWAMFoBwTqJgwqSFprs.jpg,"[53, 18, 10749]",290098,ko,아가씨,"1930s Korea, in the period of Japanese occupation, a young woman is hired as a handmaiden to a Japanese heiress who lives a secluded life on a large countryside estate with her domineering uncle. But, the maid has a secret: she is a pickpocket recruited by a swindler posing as a Japanese count to help him seduce the heiress to elope with him, rob her of her fortune, and lock her up in a madhouse. The plan seems to proceed according to plan until the women discover some unexpected emotions.",27.854,/dLlH4aNHdnmf62umnInL8xPlPzw.jpg,2016-06-01,The Handmaiden,False,8.3,2152
False,/xBD64RBepJDWmGhcxZMiJC9JKRZ.jpg,"[16, 10751, 12, 35]",508965,en,Klaus,"When Jesper distinguishes himself as the Postal Academy's worst student, he is sent to Smeerensburg, a small village located on an icy island above the Arctic Circle, where grumpy inhabitants barely exchange words, let alone letters. Jesper is about to give up and abandon his duty as a postman when he meets local teacher Alva and Klaus, a mysterious carpenter who lives alone in a cabin full of handmade toys.",20.279,/q125RHUDgR4gjwh1QkfYuJLYkL.jpg,2019-11-08,Klaus,False,8.3,2334
False,/2Z3hHXg62v6FnNWhI4Nre5L6kEQ.jpg,"[18, 53]",26451,it,Indagine su un cittadino al di sopra di ogni sospetto,"Rome, Italy. After committing a heinous crime, a senior police officer exposes evidence incriminating him because his moral commitment prevents him from circumventing the law and the social order it protects.",7.087,/vPTZwlq1IC4o1DCsEZEl2uGljzm.jpg,1970-10-16,Investigation of a Citizen Above Suspicion,False,8.3,471
False,/fq3wyOs1RHyz2yfzsb4sck7aWRG.jpg,"[12, 35, 878, 10751]",105,en,Back to the Future,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",44.989,/xlBivetfrtF84Yx0zISShnNtHYe.jpg,1985-07-03,Back to the Future,False,8.3,14651
False,/oOM2JzhVBjWyZFHW2iBQQ8A3znY.jpg,"[18, 53]",16672,ja,砂の女,An entomologist suffers extreme psychological and sexual torture after being taken captive by the residents of a poor seaside village.,9.395,/rE6vtXBDXy3cjyFmxfsDese0Eo4.jpg,1964-02-15,Woman in the Dunes,False,8.3,216
False,/hrMbAi9fPTmc6EtpyyAgDKznptu.jpg,"[10749, 18]",398818,en,Call Me by Your Name,"In 1980s Italy, a relationship begins between seventeen-year-old teenage Elio and the older adult man hired as his father's research assistant.",126.523,/tcNniniS4rfqrLH0oORikJfnIwY.jpg,2017-09-01,Call Me by Your Name,False,8.3,8748
False,/9Qs9oyn4iE8QtQjGZ0Hp2WyYNXT.jpg,"[18, 10752]",28,en,Apocalypse Now,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",23.777,/gQB8Y5RCMkv2zwzFHbUJX3kAhvA.jpg,1979-08-15,Apocalypse Now,False,8.3,5594
False,/w6WPxexN3QWWAawJUdLVFUYIQBG.jpg,"[878, 18]",1398,ru,Сталкер,"Near a gray and unnamed city is the Zone, a place guarded by barbed wire and soldiers, and where the normal laws of physics are victim to frequent anomalies. A stalker guides two men into the Zone, specifically to an area in which deep-seated desires are granted.",14.507,/lUE0Bp7wH0EterJ44qMRsqtKFnp.jpg,1979-05-25,Stalker,False,8.3,1220
False,/32YB3OXR036XBi1Dm5i9D0hDM2o.jpg,[18],797,sv,Persona,"A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer. The time they spend together only strengthens the crushing realization that one does not exist.",12.069,/bdXbfUir63TQHA5NTNcXPICZCW8.jpg,1966-10-18,Persona,False,8.3,1285
False,/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,"[12, 878, 28]",299534,en,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",282.993,/ulzhLuWrPK07P1YkdWQLZnQh1JL.jpg,2019-04-24,Avengers: Endgame,False,8.3,17205
False,/kXMiytZZeEUf60V0xiGSO36Gawn.jpg,"[18, 35]",24188,it,Il sorpasso,"Roberto, a shy law student in Rome, meets Bruno, a forty-year-old exuberant, capricious man, who takes him for a drive through the Roman and Tuscany countries in the summer. Along the way, they end up knowing each other and entering each other's lives. A twist at the end puts everything into perspective.",7.238,/44ZtEB1warv5SSbxX2b92EGNfqK.jpg,1962-12-04,Il Sorpasso,False,8.3,451
False,/kf456ZqeC45XTvo6W9pW5clYKfQ.jpg,"[10751, 16, 35, 18, 10402, 14]",508442,en,Soul,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful gig at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",787.539,/hm58Jw4Lw8OIeECIq5qyPYhAeRJ.jpg,2020-12-25,Soul,False,8.3,4996
False,/oIQMt3Q6Qa37YD0JOdYkrIAPYDk.jpg,"[18, 10752, 36]",25237,ru,Иди и смотри,"The invasion of a village in Byelorussia by German forces sends young Florya into the forest to join the weary Resistance fighters, against his family's wishes. There he meets a girl, Glasha, who accompanies him back to his village. On returning home, Florya finds his family and fellow peasants massacred. His continued survival amidst the brutal debris of war becomes increasingly nightmarish, a battle between despair and hope.",14.513,/90A8sXK9QZVJ7Rj8nLdsj5NuO5s.jpg,1985-09-03,Come and See,False,8.3,643
False,/evUB9YKE5IPPtQOchcEF6hS90BO.jpg,"[18, 9648, 80]",37257,en,Witness for the Prosecution,"When Leonard Vole is arrested for the sensational murder of a rich, middle-aged widow, the famous Sir Wilfrid Robarts agrees to appear on his behalf. Sir Wilfrid, recovering from a near-fatal heart attack, is supposed to be on a diet of bland, civil suits—but the lure of the criminal courts is too much for him, especially when the case is so difficult.",10.431,/bCj4EfuehAlgBwVd3diyWyhuuau.jpg,1957-12-17,Witness for the Prosecution,False,8.3,784
